subset_label_id,subset_label_name,path,optimization_rank,kernel,reference_method,eigenvalue_method,stop_when_objective_decreases,objective,objective_gain,probability_lambda,base_von_neumann_entropy,von_neumann_entropy,von_neumann_entropy_gain,log_probability,log_probability_sum,positive_probability,subset_probability,best_predicted_subset_label_id,best_predicted_subset_label_name,best_predicted_subset_probability,actual_label_id,actual_label_name
34,baseball bat,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000437831.jpg,12,rbf,kernel_herding,direct,True,0.722639212458868,0.0016294114668498,0.005,0.6974842663577981,0.7241502539719022,0.0016693150282452,-0.0079807122791095,-0.302208302606862,0.9920510490552756,0.9920510490552756,34,baseball bat,0.9920510490552756,0,person
34,baseball bat,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000412788.jpg,13,rbf,kernel_herding,direct,True,0.7242194514462704,0.0015802389874024,0.005,0.6974842663577981,0.7259585055979461,0.0018082516260438,-0.0456025277282705,-0.3478108303351326,0.9554216403387932,0.9554216403387932,34,baseball bat,0.9554216403387932,0,person
34,baseball bat,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000268552.jpg,14,rbf,kernel_herding,direct,True,0.7257055818017928,0.0014861303555223,0.005,0.6974842663577981,0.727825728013715,0.0018672224157689,-0.0762184120493122,-0.4240292423844448,0.9266138008361008,0.9266138008361008,34,baseball bat,0.9266138008361008,2,car
34,baseball bat,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000137395.jpg,15,rbf,kernel_herding,direct,True,0.7271448469707109,0.0014392651689181,0.005,0.6974842663577981,0.729432369462748,0.0016066414490329,-0.0334752560229719,-0.4575044984074168,0.9670788403109604,0.9670788403109604,34,baseball bat,0.9670788403109604,0,person
34,baseball bat,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000037662.jpg,16,rbf,kernel_herding,direct,True,0.7285161824046993,0.0013713354339883,0.005,0.6974842663577981,0.73156767117254,0.0021353017097919,-0.1527932551607081,-0.610297753568125,0.8583071540427885,0.8583071540427885,34,baseball bat,0.8583071540427885,35,baseball glove
34,baseball bat,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000221661.jpg,17,rbf,kernel_herding,direct,True,0.7298400252593955,0.0013238428546962,0.005,0.6974842663577981,0.733665796066437,0.002098124893897,-0.1548564078401762,-0.7651541614083013,0.8565381608171643,0.8565381608171643,34,baseball bat,0.8565381608171643,0,person
34,baseball bat,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000205564.jpg,18,rbf,kernel_herding,direct,True,0.7311028211060454,0.0012627958466499,0.005,0.6974842663577981,0.7353800365796191,0.0017142405131821,-0.0902889333064547,-0.855443094714756,0.9136671582559316,0.9136671582559316,34,baseball bat,0.9136671582559316,0,person
34,baseball bat,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000115823.jpg,19,rbf,kernel_herding,direct,True,0.7323251037826289,0.0012222826765835,0.005,0.6974842663577981,0.7368789818300361,0.0014989452504169,-0.0553325147666827,-0.9107756094814388,0.946170479983116,0.946170479983116,34,baseball bat,0.946170479983116,0,person
34,baseball bat,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000237745.jpg,20,rbf,kernel_herding,direct,True,0.733503227163396,0.001178123380767,0.005,0.6974842663577981,0.738873714324198,0.0019947324941619,-0.1633218226789574,-1.0740974321603962,0.8493178146926071,0.8493178146926071,34,baseball bat,0.8493178146926071,0,person
34,baseball bat,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000128729.jpg,21,rbf,kernel_herding,direct,True,0.7346400292878155,0.0011368021244194,0.005,0.6974842663577981,0.7408438696667102,0.0019701553425122,-0.1666706436185678,-1.240768075778964,0.846478358479203,0.846478358479203,34,baseball bat,0.846478358479203,0,person
34,baseball bat,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000390524.jpg,22,rbf,kernel_herding,direct,True,0.735707457561494,0.0010674282736785,0.005,0.6974842663577981,0.7426220731383328,0.0017782034716226,-0.1421550395888064,-1.3829231153677706,0.8674867512691549,0.8674867512691549,34,baseball bat,0.8674867512691549,0,person
34,baseball bat,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000198202.jpg,23,rbf,kernel_herding,direct,True,0.736738674414768,0.001031216853274,0.005,0.6974842663577981,0.7436701750475719,0.001048101909239,-0.0033770111930152,-1.386300126560786,0.9966286844950112,0.9966286844950112,34,baseball bat,0.9966286844950112,0,person
34,baseball bat,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000135082.jpg,24,rbf,kernel_herding,direct,True,0.7377452148968136,0.0010065404820455,0.005,0.6974842663577981,0.7447482185213935,0.0010780434738215,-0.0143005983552022,-1.4006007249159882,0.9858011695091008,0.9858011695091008,34,baseball bat,0.9858011695091008,0,person
34,baseball bat,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000547300.jpg,25,rbf,kernel_herding,direct,True,0.7387279582029649,0.0009827433061513,0.005,0.6974842663577981,0.7457504324106089,0.0010022138892153,-0.0038941166128218,-1.40449484152881,0.9961134556260248,0.9961134556260248,34,baseball bat,0.9961134556260248,0,person
34,baseball bat,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000237282.jpg,26,rbf,kernel_herding,direct,True,0.7396882832897257,0.0009603250867608,0.005,0.6974842663577981,0.7467527976793827,0.0010023652687738,-0.0084080364025903,-1.4129028779314006,0.9916272122745794,0.9916272122745794,34,baseball bat,0.9916272122745794,0,person
34,baseball bat,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000010094.jpg,27,rbf,kernel_herding,direct,True,0.7406194398298679,0.0009311565401421,0.005,0.6974842663577981,0.7477809610463348,0.0010281633669521,-0.019401365361998,-1.4323042432933986,0.9807856298524515,0.9807856298524515,34,baseball bat,0.9807856298524515,0,person
34,baseball bat,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000450902.jpg,28,rbf,kernel_herding,direct,True,0.7415207531619323,0.0009013133320644,0.005,0.6974842663577981,0.749225502543779,0.0014445414974441,-0.1086456330759232,-1.540949876369322,0.8970482454075339,0.8970482454075339,34,baseball bat,0.8970482454075339,2,car
34,baseball bat,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000027565.jpg,29,rbf,kernel_herding,direct,True,0.7423845124358376,0.0008637592739052,0.005,0.6974842663577981,0.7501186511905447,0.0008931486467657,-0.0058778745720948,-1.5468277509414168,0.9941393663351428,0.9941393663351428,34,baseball bat,0.9941393663351428,0,person
34,baseball bat,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000270865.jpg,30,rbf,kernel_herding,direct,True,0.7432226301267729,0.0008381176909353,0.005,0.6974842663577981,0.7509606717168491,0.0008420205263044,-0.0007805670738252,-1.547608318015242,0.999219737488404,0.999219737488404,34,baseball bat,0.999219737488404,0,person
34,baseball bat,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000111649.jpg,31,rbf,kernel_herding,direct,True,0.7440332733815643,0.0008106432547914,0.005,0.6974842663577981,0.7517919760012745,0.0008313042844253,-0.004132205926791,-1.551740523942033,0.995876319887602,0.995876319887602,34,baseball bat,0.995876319887602,8,boat
34,baseball bat,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000223595.jpg,32,rbf,kernel_herding,direct,True,0.7447885527680487,0.0007552793864843,0.005,0.6974842663577981,0.7526288212628691,0.0008368452615946,-0.0163131750220598,-1.568053698964093,0.9838191642149916,0.9838191642149916,34,baseball bat,0.9838191642149916,0,person
34,baseball bat,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000558804.jpg,33,rbf,kernel_herding,direct,True,0.7455154025824543,0.0007268498144056,0.005,0.6974842663577981,0.7533644230346221,0.000735601771753,-0.0017503914694652,-1.5698040904335582,0.9982511395712452,0.9982511395712452,34,baseball bat,0.9982511395712452,0,person
34,baseball bat,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000498982.jpg,34,rbf,kernel_herding,direct,True,0.746205704840107,0.0006903022576526,0.005,0.6974842663577981,0.7540592928315841,0.0006948697969619,-0.0009135078618678,-1.570717598295426,0.9990869092584148,0.9990869092584148,34,baseball bat,0.9990869092584148,0,person
34,baseball bat,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000246183.jpg,35,rbf,kernel_herding,direct,True,0.7468793372318578,0.0006736323917508,0.005,0.6974842663577981,0.7554014453639075,0.0013421525323233,-0.1337040281145055,-1.7044216264099314,0.8748489569833326,0.8748489569833326,34,baseball bat,0.8748489569833326,0,person
34,baseball bat,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000114286.jpg,36,rbf,kernel_herding,direct,True,0.747514747888813,0.0006354106569551,0.005,0.6974842663577981,0.7566782860032641,0.0012768406393566,-0.1282859964802996,-1.832707622890231,0.8796017801539564,0.8796017801539564,34,baseball bat,0.8796017801539564,0,person
34,baseball bat,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000099964.jpg,37,rbf,kernel_herding,direct,True,0.7481216497998353,0.0006069019110223,0.005,0.6974842663577981,0.7573869698922409,0.0007086838889767,-0.0203563955908881,-1.8530640184811191,0.9798493970643476,0.9798493970643476,34,baseball bat,0.9798493970643476,0,person
34,baseball bat,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000395606.jpg,38,rbf,kernel_herding,direct,True,0.7487091317851458,0.0005874819853104,0.005,0.6974842663577981,0.7579760824701104,0.0005891125778695,-0.0003261185118073,-1.8533901369929264,0.9996739346580544,0.9996739346580544,34,baseball bat,0.9996739346580544,0,person
34,baseball bat,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000100277.jpg,39,rbf,kernel_herding,direct,True,0.7492599286085483,0.0005507968234025,0.005,0.6974842663577981,0.7585968105789633,0.0006207281088529,-0.0139862570900802,-1.8673763940830064,0.9861110962047062,0.9861110962047062,34,baseball bat,0.9861110962047062,0,person
34,baseball bat,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000014151.jpg,40,rbf,kernel_herding,direct,True,0.7497784414027714,0.0005185127942231,0.005,0.6974842663577981,0.7600360705903811,0.0014392600114178,-0.1841494434389395,-2.0515258375219463,0.8318114857676614,0.8318114857676614,34,baseball bat,0.8318114857676614,0,person
34,baseball bat,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000007899.jpg,41,rbf,kernel_herding,direct,True,0.750267523027869,0.0004890816250976,0.005,0.6974842663577981,0.7613629557942575,0.0013268852038763,-0.1675607157557413,-2.219086553277688,0.8457252668802423,0.8457252668802423,34,baseball bat,0.8457252668802423,0,person
34,baseball bat,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000279879.jpg,42,rbf,kernel_herding,direct,True,0.7506979356956353,0.0004304126677662,0.005,0.6974842663577981,0.7621537644854314,0.0007908086911738,-0.072079204681538,-2.291165757959225,0.9304571963256524,0.9304571963256524,34,baseball bat,0.9304571963256524,0,person
34,baseball bat,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000006562.jpg,43,rbf,kernel_herding,direct,True,0.7511068447824018,0.0004089090867664,0.005,0.6974842663577981,0.7626895302332316,0.0005357657478002,-0.0253713322067472,-2.3165370901659728,0.9749478152786898,0.9749478152786898,34,baseball bat,0.9749478152786898,0,person
34,baseball bat,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000140065.jpg,44,rbf,kernel_herding,direct,True,0.7514865054552986,0.0003796606728968,0.005,0.6974842663577981,0.7634005774092573,0.0007110471760256,-0.066277300625763,-2.382814390791736,0.9358713106050176,0.9358713106050176,34,baseball bat,0.9358713106050176,0,person
34,baseball bat,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000154971.jpg,45,rbf,kernel_herding,direct,True,0.7518415532247781,0.0003550477694794,0.005,0.6974842663577981,0.7643212332158305,0.0009206558065731,-0.1131216074187459,-2.4959359982104816,0.8930420529725386,0.8930420529725386,34,baseball bat,0.8930420529725386,0,person
34,baseball bat,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000433787.jpg,46,rbf,kernel_herding,direct,True,0.7521714315505902,0.0003298783258121,0.005,0.6974842663577981,0.7656102301105842,0.0012889968947537,-0.1918237137883031,-2.6877597119987846,0.8254523715367298,0.8254523715367298,34,baseball bat,0.8254523715367298,0,person
34,baseball bat,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000407080.jpg,47,rbf,kernel_herding,direct,True,0.7524774416614,0.0003060101108097,0.005,0.6974842663577981,0.7661465303120593,0.0005363002014751,-0.0460580181330676,-2.733817730131852,0.9549865540454212,0.9549865540454212,34,baseball bat,0.9549865540454212,0,person
34,baseball bat,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000197221.jpg,48,rbf,kernel_herding,direct,True,0.7527493961430713,0.0002719544816713,0.005,0.6974842663577981,0.7664541616063303,0.000307631294271,-0.0071353625199304,-2.7409530926517824,0.992890033738476,0.992890033738476,34,baseball bat,0.992890033738476,0,person
34,baseball bat,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000496253.jpg,49,rbf,kernel_herding,direct,True,0.7530040326537734,0.000254636510702,0.005,0.6974842663577981,0.7671440046141692,0.0006898430078389,-0.0870412994273958,-2.8279943920791784,0.9166392381747468,0.9166392381747468,34,baseball bat,0.9166392381747468,0,person
34,baseball bat,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000256547.jpg,50,rbf,kernel_herding,direct,True,0.7532473735476382,0.0002433408938647,0.005,0.6974842663577981,0.7673931606962847,0.0002491560821155,-0.0011630376501384,-2.829157429729317,0.9988376384150272,0.9988376384150272,34,baseball bat,0.9988376384150272,0,person
34,baseball bat,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000382100.jpg,51,rbf,kernel_herding,direct,True,0.7534799677049002,0.000232594157262,0.005,0.6974842663577981,0.7678828383994832,0.0004896777031985,-0.051416709187294,-2.880574138916611,0.9498827631737722,0.9498827631737722,34,baseball bat,0.9498827631737722,0,person
34,baseball bat,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000451160.jpg,52,rbf,kernel_herding,direct,True,0.7536701403655287,0.0001901726606284,0.005,0.6974842663577981,0.7690799288018023,0.001197090402319,-0.2013835483381113,-3.081957687254722,0.8175987827525995,0.8175987827525995,34,baseball bat,0.8175987827525995,0,person
34,baseball bat,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000097406.jpg,53,rbf,kernel_herding,direct,True,0.7538218173954006,0.0001516770298718,0.005,0.6974842663577981,0.7693435530223189,0.0002636242205166,-0.0223894381289522,-3.1043471253836743,0.97785934517474,0.97785934517474,34,baseball bat,0.97785934517474,0,person
34,baseball bat,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000118745.jpg,54,rbf,kernel_herding,direct,True,0.7539565464572757,0.0001347290618751,0.005,0.6974842663577981,0.7695155070153047,0.0001719539929857,-0.0074449862221284,-3.1117921116058027,0.992582659038056,0.992582659038056,34,baseball bat,0.992582659038056,0,person
34,baseball bat,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000482885.jpg,55,rbf,kernel_herding,direct,True,0.7540685207357474,0.0001119742784716,0.005,0.6974842663577981,0.7696308468941271,0.0001153398788223,-0.0006731200701428,-3.1124652316759454,0.9993271064233494,0.9993271064233494,34,baseball bat,0.9993271064233494,0,person
34,baseball bat,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000336242.jpg,56,rbf,kernel_herding,direct,True,0.75416707214841,9.855141266257306e-05,0.005,0.6974842663577981,0.7705375426131734,0.0009066957190463,-0.1616288612767494,-3.2740940929526947,0.8507568947808987,0.8507568947808987,34,baseball bat,0.8507568947808987,0,person
34,baseball bat,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000241557.jpg,57,rbf,kernel_herding,direct,True,0.7542523146399567,8.524249154673313e-05,0.005,0.6974842663577981,0.770657911258236,0.0001203686450625,-0.0070252307031681,-3.281119323655863,0.992999388543348,0.992999388543348,34,baseball bat,0.992999388543348,0,person
34,baseball bat,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000117916.jpg,58,rbf,kernel_herding,direct,True,0.7543255547242893,7.324008433262641e-05,0.005,0.6974842663577981,0.7715397236515001,0.0008818123932641,-0.1617144617863067,-3.44283378544217,0.8506840726740451,0.8506840726740451,34,baseball bat,0.8506840726740451,0,person
34,baseball bat,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000359996.jpg,59,rbf,kernel_herding,direct,True,0.7543815648993272,5.601017503786832e-05,0.005,0.6974842663577981,0.7719208297404837,0.0003811060889835,-0.0650191827891386,-3.5078529682313087,0.9370494879812544,0.9370494879812544,34,baseball bat,0.9370494879812544,0,person
34,baseball bat,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000394941.jpg,60,rbf,kernel_herding,direct,True,0.7544223972974141,4.083239808694295e-05,0.005,0.6974842663577981,0.7730354991532424,0.0011146694127587,-0.2147674029343495,-3.722620371165658,0.8067290611678378,0.8067290611678378,34,baseball bat,0.8067290611678378,0,person
34,baseball bat,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000217593.jpg,61,rbf,kernel_herding,direct,True,0.754451925707627,2.9528410212864564e-05,0.005,0.6974842663577981,0.7730752237099865,3.97245567440585e-05,-0.0020392293062336,-3.724659600471892,0.9979628485082274,0.9979628485082274,34,baseball bat,0.9979628485082274,0,person
34,baseball bat,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000419774.jpg,62,rbf,kernel_herding,direct,True,0.754475537933908,2.361222628100013e-05,0.005,0.6974842663577981,0.7735438873678471,0.0004686636578605,-0.0890102863159261,-3.813669886787818,0.9148361632312576,0.9148361632312576,34,baseball bat,0.9148361632312576,0,person
34,baseball bat,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000062226.jpg,63,rbf,kernel_herding,direct,True,0.7544810113788506,5.473444942616368e-06,0.005,0.6974842663577981,0.7738708422599867,0.0003269548921396,-0.0642962894394067,-3.8779661762272246,0.9377271197227168,0.9377271197227168,34,baseball bat,0.9377271197227168,0,person
53,pizza,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000248191.jpg,1,rbf,kernel_herding,direct,True,0.8169382466244465,0.0014304085976484,0.005,0.8155078184291512,0.8170524251577939,0.0015445871309958,-0.022835706669484,-0.022835706669484,0.9774230546705271,0.9774230546705271,53,pizza,0.9774230546705271,68,microwave
53,pizza,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000019358.jpg,2,rbf,kernel_herding,direct,True,0.8180263755837966,0.0010881289593501,0.005,0.8155078184291512,0.818499762522283,0.001447337364489,-0.0718416810277822,-0.0946773876972663,0.9306782281676934,0.9306782281676934,53,pizza,0.9306782281676934,45,bowl
53,pizza,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000098044.jpg,3,rbf,kernel_herding,direct,True,0.81906925867554,0.0010428830917433,0.005,0.8155078184291512,0.8198374740924047,0.0013377115701217,-0.0589656956756617,-0.153643083372928,0.9427391086295536,0.9427391086295536,53,pizza,0.9427391086295536,50,broccoli
53,pizza,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000565043.jpg,4,rbf,kernel_herding,direct,True,0.8200210755441102,0.0009518168685701,0.005,0.8155078184291512,0.8208143634524991,0.0009768893600944,-0.0050144983048688,-0.1586575816777968,0.9949980533019864,0.9949980533019864,53,pizza,0.9949980533019864,0,person
53,pizza,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000578950.jpg,5,rbf,kernel_herding,direct,True,0.8209122261213354,0.0008911505772252,0.005,0.8155078184291512,0.8221020526211703,0.0012876891686711,-0.0793077182891851,-0.237965299966982,0.923755624203833,0.923755624203833,53,pizza,0.923755624203833,45,bowl
53,pizza,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000140360.jpg,6,rbf,kernel_herding,direct,True,0.8217566039164663,0.0008443777951309,0.005,0.8155078184291512,0.8237085037324628,0.0016064511112925,-0.1524146632323185,-0.3903799631993006,0.8586321637225272,0.8586321637225272,53,pizza,0.8586321637225272,15,cat
53,pizza,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000305278.jpg,7,rbf,kernel_herding,direct,True,0.8225667309354127,0.0008101270189463,0.005,0.8155078184291512,0.8245549794593382,0.0008464757268753,-0.0072697415858058,-0.3976497047851064,0.9927566190674952,0.9927566190674952,53,pizza,0.9927566190674952,16,dog
53,pizza,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000578659.jpg,8,rbf,kernel_herding,direct,True,0.823329912193388,0.0007631812579753,0.005,0.8155078184291512,0.8254956981056836,0.0009407186463453,-0.0355074776739947,-0.4331571824591012,0.9651155173828116,0.9651155173828116,53,pizza,0.9651155173828116,54,donut
53,pizza,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000283476.jpg,9,rbf,kernel_herding,direct,True,0.8240373053996605,0.0007073932062724,0.005,0.8155078184291512,0.8262947125198142,0.0007990144141306,-0.0183242415716461,-0.4514814240307473,0.9818426265435496,0.9818426265435496,53,pizza,0.9818426265435496,60,dining table
53,pizza,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000073302.jpg,10,rbf,kernel_herding,direct,True,0.8246859166893488,0.0006486112896882,0.005,0.8155078184291512,0.8271553001197806,0.0008605875999663,-0.0423952620556149,-0.4938766860863622,0.9584908506241968,0.9584908506241968,53,pizza,0.9584908506241968,0,person
53,pizza,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000285512.jpg,11,rbf,kernel_herding,direct,True,0.8252936995827593,0.0006077828934105,0.005,0.8155078184291512,0.8280269423505779,0.0008716422307973,-0.0527718674773697,-0.546648553563732,0.9485963934867918,0.9485963934867918,53,pizza,0.9485963934867918,55,cake
53,pizza,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000435886.jpg,12,rbf,kernel_herding,direct,True,0.8258460595225293,0.0005523599397699,0.005,0.8155078184291512,0.8289908866945334,0.0009639443439554,-0.0823168808370731,-0.6289654344008051,0.9209800715150744,0.9209800715150744,53,pizza,0.9209800715150744,60,dining table
53,pizza,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000555900.jpg,13,rbf,kernel_herding,direct,True,0.8263461948033198,0.0005001352807905,0.005,0.8155078184291512,0.8296501636859744,0.000659276991441,-0.0318283421301079,-0.660793776530913,0.9686728481250833,0.9686728481250833,53,pizza,0.9686728481250833,69,oven
53,pizza,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000133517.jpg,14,rbf,kernel_herding,direct,True,0.8267871321256199,0.0004409373223001,0.005,0.8155078184291512,0.830096657528949,0.0004464938429745,-0.0011113041348944,-0.6619050806658073,0.9988893131338664,0.9988893131338664,53,pizza,0.9988893131338664,53,pizza
53,pizza,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000490118.jpg,15,rbf,kernel_herding,direct,True,0.827210504650705,0.000423372525085,0.005,0.8155078184291512,0.8310483067187986,0.0009516491898495,-0.1056553329529074,-0.7675604136187149,0.8997347035423404,0.8997347035423404,53,pizza,0.8997347035423404,50,broccoli
53,pizza,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000053491.jpg,16,rbf,kernel_herding,direct,True,0.8275678710411676,0.0003573663904625,0.005,0.8155078184291512,0.8314975435096502,0.0004492367908516,-0.0183740800778217,-0.7859344936965367,0.9817936941931108,0.9817936941931108,53,pizza,0.9817936941931108,53,pizza
53,pizza,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000518323.jpg,17,rbf,kernel_herding,direct,True,0.8279075377509937,0.0003396667098261,0.005,0.8155078184291512,0.8325248759129213,0.0010273324032711,-0.1375331386889966,-0.9234676323855332,0.8715054689689258,0.8715054689689258,53,pizza,0.8715054689689258,60,dining table
53,pizza,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000327183.jpg,18,rbf,kernel_herding,direct,True,0.8282118573090769,0.0003043195580831,0.005,0.8155078184291512,0.8335608572072476,0.0010359812943262,-0.1463323472486175,-1.0697999796341509,0.8638705504684683,0.8638705504684683,53,pizza,0.8638705504684683,55,cake
53,pizza,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000470685.jpg,19,rbf,kernel_herding,direct,True,0.8284971153903444,0.0002852580812675,0.005,0.8155078184291512,0.8343007246550547,0.000739867447807,-0.0909218733079036,-1.1607218529420544,0.913089044738346,0.913089044738346,53,pizza,0.913089044738346,0,person
53,pizza,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000278963.jpg,20,rbf,kernel_herding,direct,True,0.8287644108447415,0.000267295454397,0.005,0.8155078184291512,0.8347509594604285,0.0004502348053738,-0.0365878701953451,-1.1973097231373997,0.9640733768573756,0.9640733768573756,53,pizza,0.9640733768573756,59,bed
53,pizza,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000217378.jpg,21,rbf,kernel_herding,direct,True,0.829014548158456,0.0002501373137144,0.005,0.8155078184291512,0.8353371258764439,0.0005861664160153,-0.0672058204601888,-1.2645155435975883,0.9350027388361106,0.9350027388361106,53,pizza,0.9350027388361106,42,fork
53,pizza,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000440724.jpg,22,rbf,kernel_herding,direct,True,0.8292341800989937,0.0002196319405377,0.005,0.8155078184291512,0.8360210855863224,0.0006839597098784,-0.0928655538681315,-1.35738109746572,0.9113160149722668,0.9113160149722668,53,pizza,0.9113160149722668,60,dining table
53,pizza,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000453926.jpg,23,rbf,kernel_herding,direct,True,0.8294286576173878,0.000194477518394,0.005,0.8155078184291512,0.8365743725045203,0.0005532869181978,-0.0717618799607649,-1.4291429774264848,0.9307525002468072,0.9307525002468072,53,pizza,0.9307525002468072,45,bowl
53,pizza,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000010073.jpg,24,rbf,kernel_herding,direct,True,0.8295890823306227,0.0001604247132348,0.005,0.8155078184291512,0.8367653308615727,0.0001909583570524,-0.0061067287635192,-1.435249706190004,0.9939118794059582,0.9939118794059582,53,pizza,0.9939118794059582,53,pizza
53,pizza,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000476934.jpg,25,rbf,kernel_herding,direct,True,0.8297356427326447,0.0001465604020219,0.005,0.8155078184291512,0.8369890631407392,0.0002237322791664,-0.0154343754289048,-1.4506840816189088,0.9846841241037754,0.9846841241037754,53,pizza,0.9846841241037754,0,person
53,pizza,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000022104.jpg,26,rbf,kernel_herding,direct,True,0.8298599708719636,0.0001243281393189,0.005,0.8155078184291512,0.8371389062671704,0.0001498431264311,-0.0051029974224313,-1.4557870790413403,0.9949100007486368,0.9949100007486368,53,pizza,0.9949100007486368,60,dining table
